stateabb,year,cinc
CUB,1915,0.0011777733
CUB,1916,0.0012201079
CUB,1917,0.0012402491
CUB,1918,0.0012452207
CUB,1919,0.001353588
CUB,1920,0.0016700639
CUB,1921,0.0017549171
CUB,1922,0.0016550444
CUB,1923,0.0015931007
CUB,1924,0.0017829695
CUB,1925,0.0018451679
CUB,1926,0.001876415
CUB,1927,0.0018457342
CUB,1928,0.0017728058
CUB,1929,0.001798469
CUB,1930,0.0017735991
CUB,1931,0.0017968075
CUB,1932,0.0018920132
CUB,1933,0.0018172119
CUB,1934,0.0018243855
CUB,1935,0.0017697593
CUB,1936,0.0018334549
CUB,1937,0.0018040766
CUB,1938,0.0017454737
CUB,1939,0.0015867949
CUB,1940,0.0014569231
CUB,1941,0.0017546256
CUB,1942,0.0014924143
CUB,1943,0.001826723
CUB,1944,0.0017596111
CUB,1945,0.0017084641
CUB,1946,0.002149998
CUB,1947,0.001898205
CUB,1948,0.0017359498
CUB,1949,0.0017946942
CUB,1950,0.0016774255
CUB,1951,0.0017868951
CUB,1952,0.0014931128
CUB,1953,0.001493723
CUB,1954,0.0016421061
CUB,1955,0.0013483645
CUB,1956,0.0013234533
CUB,1957,0.0014732383
CUB,1958,0.0017592495
CUB,1959,0.0017134912
CUB,1960,0.0018324672
CUB,1961,0.0037443023
CUB,1962,0.0036521628
CUB,1963,0.0019923216
CUB,1964,0.0021613606
CUB,1965,0.0021012598
CUB,1966,0.0020862762
CUB,1967,0.0019963172
CUB,1968,0.002098043
CUB,1969,0.0022413344
CUB,1970,0.0022710396
CUB,1971,0.0022520199
CUB,1972,0.002161426
CUB,1973,0.0021845661
CUB,1974,0.0021379085
CUB,1975,0.0020483625
CUB,1976,0.0023364043
CUB,1977,0.002782183
CUB,1978,0.0028752054
CUB,1979,0.002878482
CUB,1980,0.0028998344
CUB,1981,0.002950463
CUB,1982,0.0029672489
CUB,1983,0.0030725957
CUB,1984,0.0032743649
CUB,1985,0.0032881666
CUB,1986,0.0032609096
CUB,1987,0.0032813365
CUB,1988,0.0033445279
CUB,1989,0.0033451351
CUB,1990,0.003247815
CUB,1991,0.0032982575
CUB,1992,0.0027061875
CUB,1993,0.0026514567
CUB,1994,0.0019767873
CUB,1995,0.0016135538
CUB,1996,0.0015959943
CUB,1997,0.0014866642
CUB,1998,0.0014780174
CUB,1999,0.0014307521
CUB,2000,0.0014939543
CUB,2001,0.0014001738
CUB,2002,0.0013880959
CUB,2003,0.0013488694
CUB,2004,0.001332237
CUB,2005,0.0013511496
CUB,2006,0.001356856
CUB,2007,0.0013899988
CUB,2008,0.001395785
CUB,2009,0.0032792885
CUB,2010,0.0012997966
CUB,2011,0.0010868469
CUB,2012,0.0012746116
CUB,2013,0.0012535014
CUB,2014,0.0012356512
CUB,2015,0.0012347371
CUB,2016,0.0012124112
HAI,1859,0.0021028789
HAI,1860,0.00083716417
HAI,1861,0.00029791263
HAI,1862,0.00029637918
HAI,1863,0.00034724796
HAI,1864,0.00027519919
HAI,1865,0.00028847839
HAI,1866,0.00032804374
HAI,1867,0.00032954529
HAI,1868,0.00033817725
HAI,1869,0.00034564815
HAI,1870,0.00035098981
HAI,1871,0.00030153358
HAI,1872,0.00034983683
HAI,1873,0.00034811618
HAI,1874,0.00035673467
HAI,1875,0.00035488643
HAI,1876,0.00044024081
HAI,1877,0.00042509366
HAI,1878,0.0004561698
HAI,1879,0.00049779902
HAI,1880,0.00049811113
HAI,1881,0.00060483569
HAI,1882,0.00063209602
HAI,1883,0.00066264468
HAI,1884,0.0004189639
HAI,1885,0.00061968568
HAI,1886,0.00062239071
HAI,1887,0.00050378591
HAI,1888,0.00049724156
HAI,1889,0.00041195899
HAI,1890,0.00041329445
HAI,1891,0.00055831927
HAI,1892,0.00060867192
HAI,1893,0.00060170348
HAI,1894,0.00041678385
HAI,1895,0.00049437431
HAI,1896,0.00062256888
HAI,1897,0.0005775434
HAI,1898,0.00058805209
HAI,1899,0.00055902981
HAI,1900,0.00051574782
HAI,1901,0.00052644796
HAI,1902,0.00053410407
HAI,1903,0.00054256897
HAI,1904,0.00053472904
HAI,1905,0.00047725154
HAI,1906,0.00056885491
HAI,1907,0.00056531333
HAI,1908,0.00049589865
HAI,1909,0.00065731158
HAI,1910,0.00066948269
HAI,1911,0.00066874968
HAI,1912,0.00095535832
HAI,1913,0.00090609805
HAI,1914,0.00057953125
HAI,1915,0.00047307179
HAI,1934,0.00042887044
HAI,1935,0.00040724876
HAI,1936,0.00040840171
HAI,1937,0.00040274952
HAI,1938,0.00040151944
HAI,1939,0.00044501165
HAI,1940,0.00059896766
HAI,1941,0.00050434726
HAI,1942,0.00045446574
HAI,1943,0.00054447091
HAI,1944,0.00052491057
HAI,1945,0.00050887227
HAI,1946,0.00051548996
HAI,1947,0.00042661358
HAI,1948,0.00040925067
HAI,1949,0.00038858774
HAI,1950,0.0003660107
HAI,1951,0.00035863597
HAI,1952,0.00034050207
HAI,1953,0.00034724144
HAI,1954,0.00034194512
HAI,1955,0.00034330034
HAI,1956,0.00034476991
HAI,1957,0.00033805423
HAI,1958,0.0003408604
HAI,1959,0.00036080534
HAI,1960,0.00036403892
HAI,1961,0.00035555428
HAI,1962,0.00035057208
HAI,1963,0.00043640091
HAI,1964,0.00042624783
HAI,1965,0.00043097665
HAI,1966,0.00038339518
HAI,1967,0.00040178266
HAI,1968,0.00039330227
HAI,1969,0.00039147685
HAI,1970,0.00039704319
HAI,1971,0.00044075257
HAI,1972,0.00043480058
HAI,1973,0.0004290964
HAI,1974,0.00038554519
HAI,1975,0.0003834409
HAI,1976,0.00037992923
HAI,1977,0.00038439871
HAI,1978,0.00038147927
HAI,1979,0.00037796635
HAI,1980,0.0003782979
HAI,1981,0.00037473853
HAI,1982,0.00037277458
HAI,1983,0.00036959708
HAI,1984,0.00035122334
HAI,1985,0.00036484742
HAI,1986,0.00044796668
HAI,1987,0.00039320166
HAI,1988,0.00040337109
HAI,1989,0.00042599588
HAI,1990,0.00041991522
HAI,1991,0.00044041601
HAI,1992,0.00045532381
HAI,1993,0.00053024828
HAI,1994,0.00046222383
HAI,1995,0.00039675998
HAI,1996,0.00041746872
HAI,1997,0.00040469953
HAI,1998,0.00041553934
HAI,1999,0.00041434102
HAI,2000,0.00049730152
HAI,2001,0.00043940067
HAI,2002,0.00055880449
HAI,2003,0.00056012487
HAI,2004,0.00070081081
HAI,2005,0.00058367115
HAI,2006,0.00058999623
HAI,2007,0.00074579864
HAI,2008,0.0006318274
HAI,2009,0.0006107075
HAI,2010,0.00055057043
HAI,2011,0.00055053987
HAI,2012,0.00055144262
HAI,2013,0.00054839556
HAI,2014,0.00054754183
HAI,2015,0.00054865546
HAI,2016,0.00045888897
DOM,1894,0.00013925751
DOM,1895,0.00014120106
DOM,1896,0.00014403493
DOM,1897,0.00014442988
DOM,1898,0.00014286129
DOM,1899,0.00014669869
DOM,1900,0.00014577607
DOM,1901,0.00014648636
DOM,1902,0.00014751872
DOM,1903,0.00016685818
DOM,1904,0.00014682846
DOM,1905,0.00014512557
DOM,1906,0.00015282595
DOM,1907,0.00015600555
DOM,1908,0.00018067336
DOM,1909,0.00018850874
DOM,1910,0.00017222484
DOM,1911,0.00015629598
DOM,1912,0.00015960126
DOM,1913,0.00019834809
DOM,1914,0.00015960292
DOM,1915,0.00013864393
DOM,1916,0.00013977151
DOM,1924,0.00023232098
DOM,1925,0.00022283793
DOM,1926,0.00022206648
DOM,1927,0.0002699114
DOM,1928,0.00024492326
DOM,1929,0.00024280774
DOM,1930,0.00023308759
DOM,1931,0.00023690204
DOM,1932,0.00024870402
DOM,1933,0.00024500038
DOM,1934,0.00026287584
DOM,1935,0.00024083591
DOM,1936,0.00025710024
DOM,1937,0.00025425132
DOM,1938,0.00025246287
DOM,1939,0.00021563195
DOM,1940,0.00035422895
DOM,1941,0.00037491301
DOM,1942,0.00033100927
DOM,1943,0.000340862
DOM,1944,0.00033778496
DOM,1945,0.00033819687
DOM,1946,0.00045093423
DOM,1947,0.0004415673
DOM,1948,0.00056839449
DOM,1949,0.00053280097
DOM,1950,0.00049698335
DOM,1951,0.00050919002
DOM,1952,0.00048953568
DOM,1953,0.00045628005
DOM,1954,0.00045402366
DOM,1955,0.00041130808
DOM,1956,0.00043845444
DOM,1957,0.00053623779
DOM,1958,0.00050735584
DOM,1959,0.00052150746
DOM,1960,0.00051104993
DOM,1961,0.00052105397
DOM,1962,0.00051704631
DOM,1963,0.00052606704
DOM,1964,0.00052689476
DOM,1965,0.00052447309
DOM,1966,0.00053158822
DOM,1967,0.00053491729
DOM,1968,0.00054950884
DOM,1969,0.00055211253
DOM,1970,0.00055002602
DOM,1971,0.0005670067
DOM,1972,0.00058538612
DOM,1973,0.00060086604
DOM,1974,0.00065395533
DOM,1975,0.00067864673
DOM,1976,0.00069791905
DOM,1977,0.0007339131
DOM,1978,0.00074584573
DOM,1979,0.00077633816
DOM,1980,0.0008108202
DOM,1981,0.00080508419
DOM,1982,0.00079793314
DOM,1983,0.00078035431
DOM,1984,0.00075907964
DOM,1985,0.000728101
DOM,1986,0.00071394106
DOM,1987,0.00071681512
DOM,1988,0.00069852063
DOM,1989,0.00071040407
DOM,1990,0.00069871981
DOM,1991,0.0007317657
DOM,1992,0.00074988464
DOM,1993,0.00076103373
DOM,1994,0.00077329518
DOM,1995,0.00077803485
DOM,1996,0.00078604807
DOM,1997,0.00079718372
DOM,1998,0.00082244264
DOM,1999,0.0008599913
DOM,2000,0.00082597323
DOM,2001,0.00084684999
DOM,2002,0.00080935506
DOM,2003,0.00082322262
DOM,2004,0.00080108008
DOM,2005,0.00082010578
DOM,2006,0.00081888522
DOM,2007,0.00082163647
DOM,2008,0.0010173593
DOM,2009,0.0010013258
DOM,2010,0.00099095621
DOM,2011,0.00080067496
DOM,2012,0.00080134079
DOM,2013,0.00079879985
DOM,2014,0.0009733339
DOM,2015,0.00097943773
DOM,2016,0.0010733992
JAM,1962,0.00015065752
JAM,1963,0.00014286337
JAM,1964,0.00014135716
JAM,1965,0.00013946617
JAM,1966,0.00013586253
JAM,1967,0.00013338559
JAM,1968,0.00018491576
JAM,1969,0.00019177323
JAM,1970,0.00017709493
JAM,1971,0.00020313136
